SamplingTime, AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ, MagneticFieldX, MagneticFieldY, MagneticFieldZ, Latitude
1763784805.981310, 0.150236, 0.039804, -9.777321, -0.003733, 0.001853, -0.002617, -95.151825, 237.974899, 816.451965, 34.136307
1763784805.991282, 0.152481, 0.043694, -9.777471, -0.002812, 0.003218, -0.001967, -95.327881, 237.902603, 816.203186, 34.136307
1763784806.001291, 0.155174, 0.040402, -9.784354, -0.002996, 0.002396, -0.003977, -95.168289, 237.903931, 816.544006, 34.136307
1763784806.011309, 0.157718, 0.032771, -9.773131, -0.003052, 0.002004, -0.000672, -95.217422, 238.027130, 816.202148, 34.136307
1763784806.021282, 0.158017, 0.041899, -9.777770, -0.004305, 0.001574, -0.001626, -95.127991, 238.228149, 816.204651, 34.136307
1763784806.031280, 0.149338, 0.047884, -9.787945, -0.002386, 0.002985, -0.002233, -95.066528, 238.152451, 815.976318, 34.136307
1763784806.041282, 0.152181, 0.039355, -9.781810, -0.002713, 0.002169, -0.002279, -95.168701, 238.026901, 816.181641, 34.136307
1763784806.051282, 0.154276, 0.034716, -9.763405, -0.002866, 0.003234, -0.002916, -95.262466, 238.075165, 816.296265, 34.136307
1763784806.061283, 0.154276, 0.034716, -9.763405, -0.002321, 0.002196, -0.002343, -95.140808, 237.978546, 816.178162, 34.136307
1763784806.071293, 0.151284, 0.027683, -9.777770, -0.003394, 0.002731, -0.001788, -95.293991, 238.209656, 816.129395, 34.136307
1763784806.081269, 0.153827, 0.033070, -9.779266, -0.002101, 0.001194, -0.001603, -95.228195, 238.022980, 816.217651, 34.136307
1763784806.091268, 0.147543, 0.040402, -9.779566, -0.003818, 0.003324, -0.002783, -95.051514, 237.930527, 816.144409, 34.136307
1763784806.101298, 0.149787, 0.031274, -9.775226, -0.002386, 0.001961, -0.001708, -94.954163, 237.823318, 816.059631, 34.136307
1763784806.111323, 0.149189, 0.038158, -9.775525, -0.002390, 0.001728, -0.002913, -95.150467, 237.974365, 816.238647, 34.136307
1763784806.121276, 0.151882, 0.029479, -9.784055, -0.003199, 0.002428, -0.001932, -95.191803, 237.765503, 816.266663, 34.136307
1763784806.131291, 0.150685, 0.036960, -9.769839, -0.003045, 0.003004, -0.002666, -95.036285, 237.850464, 816.381592, 34.136307
1763784806.140518, 0.153977, 0.041749, -9.775974, -0.004106, 0.002524, -0.001383, -95.069519, 237.804886, 816.216797, 34.136307
1763784806.151282, 0.159364, 0.036960, -9.783307, -0.002890, 0.002472, -0.002544, -95.046982, 237.863235, 816.337646, 34.136307
1763784806.161308, 0.160262, 0.027384, -9.766248, -0.002839, 0.002239, -0.002148, -95.064728, 237.905396, 816.144897, 34.136307
1763784806.171282, 0.164601, 0.032172, -9.777022, -0.004365, 0.003467, -0.002412, -95.149658, 237.736450, 816.272705, 34.136307
1763784806.181279, 0.150685, 0.046537, -9.779416, -0.002850, 0.002145, -0.004080, -95.080688, 237.714569, 816.288025, 34.136307
1763784806.191288, 0.151433, 0.031574, -9.776872, -0.002670, 0.002500, -0.002143, -95.143906, 237.733597, 816.197632, 34.136307
1763784806.201306, 0.152481, 0.034117, -9.768043, -0.001905, 0.002785, -0.002309, -95.244614, 237.899826, 816.137146, 34.136307
1763784806.211282, 0.148889, 0.026187, -9.764003, -0.003479, 0.003690, -0.002882, -95.057938, 237.691696, 816.275146, 34.136307
1763784806.221290, 0.141258, 0.033968, -9.767295, -0.002938, 0.003824, -0.002098, -94.993896, 237.677216, 816.123291, 34.136307
1763784806.231307, 0.141258, 0.033968, -9.767295, -0.001711, 0.003363, -0.001354, -94.898376, 237.642593, 816.195190, 34.136307
1763784806.241278, 0.149189, 0.025438, -9.775226, -0.003189, 0.002790, -0.001729, -95.028549, 237.705475, 816.137695, 34.136307
1763784806.251304, 0.142605, 0.040253, -9.783157, -0.002671, 0.003261, -0.001749, -95.057419, 237.907272, 815.937866, 34.136307
1763784806.261299, 0.150236, 0.031424, -9.771336, -0.003423, 0.003050, -0.001542, -95.068726, 237.925568, 816.094910, 34.136307
1763784806.271280, 0.147992, 0.039355, -9.774179, -0.002765, 0.002687, -0.001909, -95.113297, 237.963821, 816.059326, 34.136307
1763784806.280626, 0.164601, 0.037260, -9.777920, -0.002965, 0.002713, -0.002824, -94.951447, 237.795425, 816.036133, 34.136307
1763784806.291280, 0.152780, 0.032920, -9.783755, -0.003930, 0.002435, -0.002895, -95.158051, 237.771408, 815.998108, 34.136307
1763784806.301285, 0.148889, 0.033668, -9.768492, -0.003110, 0.002827, -0.002005, -94.884872, 237.786331, 816.135376, 34.136307
1763784806.311309, 0.148889, 0.033668, -9.768492, -0.002314, 0.003238, -0.002718, -95.049667, 237.627838, 816.119568, 34.136307
1763784806.321277, 0.153678, 0.036512, -9.779266, -0.002206, 0.003755, -0.002456, -94.958008, 237.681366, 816.021240, 34.136307
1763784806.331283, 0.157119, 0.040701, -9.780613, -0.002405, 0.002353, -0.003177, -95.022705, 237.729538, 816.144531, 34.136307
1763784806.341284, 0.154875, 0.042048, -9.764003, -0.004043, 0.001896, -0.002835, -94.888031, 237.749786, 816.185486, 34.136307
1763784806.351284, 0.146944, 0.039654, -9.789741, -0.003806, 0.005005, -0.002551, -94.964249, 237.784683, 816.084106, 34.136307
1763784806.361281, 0.143353, 0.034866, -9.767595, -0.003546, 0.002678, -0.003131, -95.055389, 237.730789, 816.180481, 34.136307
1763784806.371279, 0.151284, 0.044293, -9.769690, -0.003606, 0.001769, -0.002918, -94.880341, 238.000671, 816.001709, 34.136307
